ANO,CO_MES,CO_PRDT,CO_GEO1,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
26,01,31042090,21,999,121.33990478515625,73.23102849960327,54.13638102213541,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
26,02,31042090,21,999,33.25,40.972076613108314,24.380479274076606,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,0.7908333333333334
26,03,31042090,21,999,63.75,68.78289252037473,90.78213847683324,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,0.894
26,04,31042090,21,999,183.2530059814453,56.84891320546467,71.06690006817088,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,0.905
26,05,31042090,21,999,121.0699234008789,50.14366372852854,127.65154552459715,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,0.9020000000000001
26,06,31042090,21,999,118.93684387207031,116.0211785994636,113.74474252065022,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,0.899
26,07,31042090,21,999,104.57351684570312,109.02227497863771,95.65219523111978,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
26,08,31042090,21,999,180.53529357910156,99.77260231036233,141.14770889282227,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
26,09,31042090,21,999,103.5736312866211,125.11048667665507,133.09081954956056,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
26,10,31042090,21,999,72.4188003540039,138.3593998044332,140.10025075276693,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
26,11,31042090,21,999,131.0260009765625,67.75935711733501,34.60360692342121,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
26,12,31042090,21,999,122.63455963134766,45.46852347843231,20.923444747924776,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
27,01,31042090,21,999,162.52537536621094,97.10385248184204,77.52723948160806,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,1.0
27,02,31042090,21,999,74.19999694824219,36.050639519646055,9.504497925440432,4f42127b-de80-41e8-8f68-4ab325a0827f,1.0,1.0,0.8158333333333335
